customer_id,customer_rating,review_text,sentiment
22376,4,great value for money.,positive
22377,1,not worth the price.,negative
22378,4,excellent product! exceeded expectations.,positive
22379,2,not worth the price.,negative
22380,5,excellent product! exceeded expectations.,positive
22381,2,not worth the price.,negative
22382,4,fast delivery and great packaging.,positive
22383,1,product stopped working after few days.,negative
22384,2,customer service was unhelpful.,negative
22385,2,not worth the price.,negative
22386,3,average experience overall.,neutral
22387,3,works fine but could be better.,neutral
22388,3,works fine but could be better.,neutral
22389,4,"amazing experience, highly recommend!",positive
22390,5,very satisfied with the quality.,positive
22391,1,late delivery and poor packaging.,negative
22392,3,works fine but could be better.,neutral
22393,5,great value for money.,positive
22394,1,product stopped working after few days.,negative
22395,5,"amazing experience, highly recommend!",positive
22396,4,fast delivery and great packaging.,positive
22397,5,fast delivery and great packaging.,positive
22398,2,very disappointed with the quality.,negative
22399,4,fast delivery and great packaging.,positive
22400,3,"product is okay, nothing special.",neutral
22401,3,"product is okay, nothing special.",neutral
22402,4,great value for money.,positive
22403,3,average experience overall.,neutral
22404,5,"amazing experience, highly recommend!",positive
22405,5,excellent product! exceeded expectations.,positive
22406,5,very satisfied with the quality.,positive
22407,3,average experience overall.,neutral
22408,2,product stopped working after few days.,negative
22409,4,fast delivery and great packaging.,positive
22410,2,not worth the price.,negative
22411,1,customer service was unhelpful.,negative
22412,5,very satisfied with the quality.,positive
22413,2,not worth the price.,negative
22414,2,late delivery and poor packaging.,negative
22415,3,works fine but could be better.,neutral
22416,1,late delivery and poor packaging.,negative
22417,5,great value for money.,positive
22418,5,great value for money.,positive
22419,3,neutral about the quality.,neutral
22420,3,works fine but could be better.,neutral
22421,3,average experience overall.,neutral
22422,1,very disappointed with the quality.,negative
22423,2,not worth the price.,negative
22424,3,neutral about the quality.,neutral
22425,4,very satisfied with the quality.,positive
22426,2,product stopped working after few days.,negative
22427,4,very satisfied with the quality.,positive
22428,3,"delivery was fine, product is decent.",neutral
22429,3,"product is okay, nothing special.",neutral
22430,3,"delivery was fine, product is decent.",neutral
22431,5,"amazing experience, highly recommend!",positive
22432,5,excellent product! exceeded expectations.,positive
22433,3,"delivery was fine, product is decent.",neutral
22434,1,not worth the price.,negative
22435,2,product stopped working after few days.,negative
22436,2,product stopped working after few days.,negative
22437,5,"amazing experience, highly recommend!",positive
22438,5,fast delivery and great packaging.,positive
22439,2,product stopped working after few days.,negative
22440,1,product stopped working after few days.,negative
22441,3,average experience overall.,neutral
22442,5,very satisfied with the quality.,positive
22443,1,very disappointed with the quality.,negative
22444,2,not worth the price.,negative
22445,1,late delivery and poor packaging.,negative
22446,4,"amazing experience, highly recommend!",positive
22447,5,great value for money.,positive
22448,1,customer service was unhelpful.,negative
22449,2,late delivery and poor packaging.,negative
22450,2,not worth the price.,negative
22451,1,customer service was unhelpful.,negative
22452,3,neutral about the quality.,neutral
22453,1,customer service was unhelpful.,negative
22454,5,very satisfied with the quality.,positive
22455,2,not worth the price.,negative
22456,2,product stopped working after few days.,negative
22457,4,great value for money.,positive
22458,5,"amazing experience, highly recommend!",positive
22459,1,customer service was unhelpful.,negative
22460,2,not worth the price.,negative
22461,5,fast delivery and great packaging.,positive
22462,1,customer service was unhelpful.,negative
22463,2,late delivery and poor packaging.,negative
22464,5,excellent product! exceeded expectations.,positive
22465,5,fast delivery and great packaging.,positive
22466,4,excellent product! exceeded expectations.,positive
22467,3,works fine but could be better.,neutral
22468,1,late delivery and poor packaging.,negative
22469,1,very disappointed with the quality.,negative
22470,1,product stopped working after few days.,negative
22471,2,late delivery and poor packaging.,negative
22472,5,excellent product! exceeded expectations.,positive
22473,2,late delivery and poor packaging.,negative
22474,1,not worth the price.,negative
22475,2,not worth the price.,negative
22476,3,"delivery was fine, product is decent.",neutral
22477,3,average experience overall.,neutral
22478,5,great value for money.,positive
22479,5,excellent product! exceeded expectations.,positive
22480,3,"product is okay, nothing special.",neutral
22481,5,very satisfied with the quality.,positive
22482,5,very satisfied with the quality.,positive
22483,1,not worth the price.,negative
22484,1,customer service was unhelpful.,negative
22485,1,product stopped working after few days.,negative
22486,3,works fine but could be better.,neutral
22487,3,neutral about the quality.,neutral
22488,1,late delivery and poor packaging.,negative
22489,4,fast delivery and great packaging.,positive
22490,3,average experience overall.,neutral
22491,1,product stopped working after few days.,negative
22492,4,very satisfied with the quality.,positive
22493,4,"amazing experience, highly recommend!",positive
22494,5,very satisfied with the quality.,positive
22495,5,excellent product! exceeded expectations.,positive
22496,1,not worth the price.,negative
22497,2,customer service was unhelpful.,negative
22498,2,late delivery and poor packaging.,negative
22499,5,very satisfied with the quality.,positive
22500,3,works fine but could be better.,neutral
22501,5,"amazing experience, highly recommend!",positive
22502,2,product stopped working after few days.,negative
22503,2,late delivery and poor packaging.,negative
22504,1,late delivery and poor packaging.,negative
22505,2,customer service was unhelpful.,negative
22506,5,"amazing experience, highly recommend!",positive
22507,2,late delivery and poor packaging.,negative
22508,5,"amazing experience, highly recommend!",positive
22509,2,customer service was unhelpful.,negative
22510,1,late delivery and poor packaging.,negative
22511,3,average experience overall.,neutral
22512,5,excellent product! exceeded expectations.,positive
22513,2,product stopped working after few days.,negative
22514,4,very satisfied with the quality.,positive
22515,5,great value for money.,positive
22516,2,customer service was unhelpful.,negative
22517,1,not worth the price.,negative
22518,4,excellent product! exceeded expectations.,positive
22519,4,great value for money.,positive
22520,3,works fine but could be better.,neutral
22521,4,very satisfied with the quality.,positive
22522,2,late delivery and poor packaging.,negative
22523,2,product stopped working after few days.,negative
22524,1,very disappointed with the quality.,negative
22525,3,"product is okay, nothing special.",neutral
22526,3,neutral about the quality.,neutral
22527,5,excellent product! exceeded expectations.,positive
22528,1,product stopped working after few days.,negative
22529,4,very satisfied with the quality.,positive
22530,5,"amazing experience, highly recommend!",positive
22531,4,excellent product! exceeded expectations.,positive
22532,4,excellent product! exceeded expectations.,positive
22533,4,excellent product! exceeded expectations.,positive
22534,4,great value for money.,positive
22535,2,not worth the price.,negative
22536,3,neutral about the quality.,neutral
22537,2,very disappointed with the quality.,negative
22538,4,excellent product! exceeded expectations.,positive
22539,5,fast delivery and great packaging.,positive
22540,5,fast delivery and great packaging.,positive
22541,4,excellent product! exceeded expectations.,positive
22542,3,"product is okay, nothing special.",neutral
22543,2,not worth the price.,negative
22544,2,not worth the price.,negative
22545,1,customer service was unhelpful.,negative
22546,4,"amazing experience, highly recommend!",positive
22547,3,works fine but could be better.,neutral
22548,2,late delivery and poor packaging.,negative
22549,3,"delivery was fine, product is decent.",neutral
22550,5,excellent product! exceeded expectations.,positive
22551,2,product stopped working after few days.,negative
22552,3,works fine but could be better.,neutral
22553,2,very disappointed with the quality.,negative
22554,2,customer service was unhelpful.,negative
22555,3,average experience overall.,neutral
22556,1,product stopped working after few days.,negative
22557,1,very disappointed with the quality.,negative
22558,2,very disappointed with the quality.,negative
22559,4,fast delivery and great packaging.,positive
22560,3,average experience overall.,neutral
22561,3,"product is okay, nothing special.",neutral
22562,1,product stopped working after few days.,negative
22563,1,product stopped working after few days.,negative
22564,5,fast delivery and great packaging.,positive
22565,3,neutral about the quality.,neutral
22566,4,fast delivery and great packaging.,positive
22567,2,not worth the price.,negative
22568,4,excellent product! exceeded expectations.,positive
22569,4,excellent product! exceeded expectations.,positive
22570,1,late delivery and poor packaging.,negative
22571,3,"product is okay, nothing special.",neutral
22572,3,works fine but could be better.,neutral
22573,5,excellent product! exceeded expectations.,positive
22574,2,late delivery and poor packaging.,negative
22575,2,customer service was unhelpful.,negative
22576,4,very satisfied with the quality.,positive
22577,2,very disappointed with the quality.,negative
22578,3,works fine but could be better.,neutral
22579,2,late delivery and poor packaging.,negative
22580,2,very disappointed with the quality.,negative
22581,5,excellent product! exceeded expectations.,positive
22582,4,excellent product! exceeded expectations.,positive
22583,2,customer service was unhelpful.,negative
22584,4,very satisfied with the quality.,positive
22585,3,neutral about the quality.,neutral
22586,3,"product is okay, nothing special.",neutral
22587,1,customer service was unhelpful.,negative
22588,5,"amazing experience, highly recommend!",positive
22589,1,late delivery and poor packaging.,negative
22590,1,late delivery and poor packaging.,negative
22591,3,average experience overall.,neutral
22592,3,"product is okay, nothing special.",neutral
22593,3,works fine but could be better.,neutral
22594,5,fast delivery and great packaging.,positive
22595,5,very satisfied with the quality.,positive
22596,4,"amazing experience, highly recommend!",positive
22597,5,very satisfied with the quality.,positive
22598,3,"delivery was fine, product is decent.",neutral
22599,5,very satisfied with the quality.,positive
22600,1,not worth the price.,negative
22601,3,neutral about the quality.,neutral
22602,1,product stopped working after few days.,negative
22603,4,very satisfied with the quality.,positive
22604,4,"amazing experience, highly recommend!",positive
22605,3,neutral about the quality.,neutral
22606,3,"product is okay, nothing special.",neutral
22607,5,very satisfied with the quality.,positive
22608,3,neutral about the quality.,neutral
22609,5,great value for money.,positive
22610,2,not worth the price.,negative
22611,5,very satisfied with the quality.,positive
22612,1,not worth the price.,negative
22613,1,late delivery and poor packaging.,negative
22614,3,average experience overall.,neutral
22615,5,great value for money.,positive
22616,2,product stopped working after few days.,negative
22617,2,customer service was unhelpful.,negative
22618,1,very disappointed with the quality.,negative
22619,3,neutral about the quality.,neutral
22620,5,"amazing experience, highly recommend!",positive
22621,2,customer service was unhelpful.,negative
22622,3,works fine but could be better.,neutral
22623,2,not worth the price.,negative
22624,2,late delivery and poor packaging.,negative
22625,1,not worth the price.,negative
22626,4,great value for money.,positive
22627,3,average experience overall.,neutral
22628,5,"amazing experience, highly recommend!",positive
22629,2,customer service was unhelpful.,negative
22630,2,customer service was unhelpful.,negative
22631,4,excellent product! exceeded expectations.,positive
22632,5,very satisfied with the quality.,positive
22633,1,customer service was unhelpful.,negative
22634,3,works fine but could be better.,neutral
22635,1,not worth the price.,negative
22636,2,customer service was unhelpful.,negative
22637,1,not worth the price.,negative
22638,4,great value for money.,positive
22639,4,"amazing experience, highly recommend!",positive
22640,4,great value for money.,positive
22641,5,great value for money.,positive
22642,5,excellent product! exceeded expectations.,positive
22643,3,"product is okay, nothing special.",neutral
22644,5,very satisfied with the quality.,positive
22645,1,product stopped working after few days.,negative
22646,4,"amazing experience, highly recommend!",positive
22647,4,"amazing experience, highly recommend!",positive
22648,4,fast delivery and great packaging.,positive
22649,2,not worth the price.,negative
22650,2,not worth the price.,negative
22651,1,customer service was unhelpful.,negative
22652,4,very satisfied with the quality.,positive
22653,1,customer service was unhelpful.,negative
22654,5,great value for money.,positive
22655,5,very satisfied with the quality.,positive
22656,5,excellent product! exceeded expectations.,positive
22657,2,very disappointed with the quality.,negative
22658,2,product stopped working after few days.,negative
22659,4,"amazing experience, highly recommend!",positive
22660,3,"product is okay, nothing special.",neutral
22661,2,product stopped working after few days.,negative
22662,5,very satisfied with the quality.,positive
22663,3,neutral about the quality.,neutral
22664,4,very satisfied with the quality.,positive
22665,2,very disappointed with the quality.,negative
22666,2,late delivery and poor packaging.,negative
22667,5,great value for money.,positive
22668,1,not worth the price.,negative
22669,3,"delivery was fine, product is decent.",neutral
22670,5,"amazing experience, highly recommend!",positive
22671,5,excellent product! exceeded expectations.,positive
22672,4,"amazing experience, highly recommend!",positive
22673,1,product stopped working after few days.,negative
22674,5,excellent product! exceeded expectations.,positive
22675,2,very disappointed with the quality.,negative
22676,1,not worth the price.,negative
22677,4,great value for money.,positive
22678,3,"product is okay, nothing special.",neutral
22679,2,customer service was unhelpful.,negative
22680,5,great value for money.,positive
22681,4,excellent product! exceeded expectations.,positive
22682,4,fast delivery and great packaging.,positive
22683,1,product stopped working after few days.,negative
22684,2,late delivery and poor packaging.,negative
22685,3,"delivery was fine, product is decent.",neutral
22686,2,customer service was unhelpful.,negative
22687,3,"delivery was fine, product is decent.",neutral
22688,1,very disappointed with the quality.,negative
22689,4,very satisfied with the quality.,positive
22690,1,not worth the price.,negative
22691,4,great value for money.,positive
22692,2,customer service was unhelpful.,negative
22693,5,"amazing experience, highly recommend!",positive
22694,3,works fine but could be better.,neutral
22695,2,very disappointed with the quality.,negative
22696,5,very satisfied with the quality.,positive
22697,4,excellent product! exceeded expectations.,positive
22698,5,"amazing experience, highly recommend!",positive
22699,1,not worth the price.,negative
22700,1,product stopped working after few days.,negative
22701,5,excellent product! exceeded expectations.,positive
22702,2,very disappointed with the quality.,negative
22703,4,very satisfied with the quality.,positive
22704,1,very disappointed with the quality.,negative
22705,1,customer service was unhelpful.,negative
22706,2,product stopped working after few days.,negative
22707,5,excellent product! exceeded expectations.,positive
22708,4,great value for money.,positive
22709,1,product stopped working after few days.,negative
22710,3,neutral about the quality.,neutral
22711,2,product stopped working after few days.,negative
22712,5,excellent product! exceeded expectations.,positive
22713,1,very disappointed with the quality.,negative
22714,1,not worth the price.,negative
22715,2,product stopped working after few days.,negative
22716,4,excellent product! exceeded expectations.,positive
22717,4,very satisfied with the quality.,positive
22718,5,fast delivery and great packaging.,positive
22719,5,fast delivery and great packaging.,positive
22720,1,product stopped working after few days.,negative
22721,2,not worth the price.,negative
22722,5,very satisfied with the quality.,positive
22723,3,"product is okay, nothing special.",neutral
22724,4,excellent product! exceeded expectations.,positive
22725,4,great value for money.,positive
22726,2,very disappointed with the quality.,negative
22727,3,"product is okay, nothing special.",neutral
22728,3,neutral about the quality.,neutral
22729,5,very satisfied with the quality.,positive
22730,1,customer service was unhelpful.,negative
22731,1,product stopped working after few days.,negative
22732,4,excellent product! exceeded expectations.,positive
22733,4,fast delivery and great packaging.,positive
22734,3,neutral about the quality.,neutral
22735,3,average experience overall.,neutral
22736,1,customer service was unhelpful.,negative
22737,2,customer service was unhelpful.,negative
22738,3,works fine but could be better.,neutral
22739,1,late delivery and poor packaging.,negative
22740,5,very satisfied with the quality.,positive
22741,5,great value for money.,positive
22742,5,excellent product! exceeded expectations.,positive
22743,4,excellent product! exceeded expectations.,positive
22744,4,"amazing experience, highly recommend!",positive
22745,2,customer service was unhelpful.,negative
22746,1,customer service was unhelpful.,negative
22747,4,fast delivery and great packaging.,positive
22748,2,late delivery and poor packaging.,negative
22749,5,fast delivery and great packaging.,positive
22750,4,great value for money.,positive
22751,2,late delivery and poor packaging.,negative
22752,1,not worth the price.,negative
22753,2,customer service was unhelpful.,negative
22754,5,"amazing experience, highly recommend!",positive
22755,5,very satisfied with the quality.,positive
22756,4,very satisfied with the quality.,positive
22757,4,"amazing experience, highly recommend!",positive
22758,2,customer service was unhelpful.,negative
22759,2,customer service was unhelpful.,negative
22760,5,"amazing experience, highly recommend!",positive
22761,3,average experience overall.,neutral
22762,4,very satisfied with the quality.,positive
22763,5,"amazing experience, highly recommend!",positive
22764,5,"amazing experience, highly recommend!",positive
22765,4,excellent product! exceeded expectations.,positive
22766,4,fast delivery and great packaging.,positive
22767,4,great value for money.,positive
22768,5,excellent product! exceeded expectations.,positive
22769,4,fast delivery and great packaging.,positive
22770,5,excellent product! exceeded expectations.,positive
22771,5,great value for money.,positive
22772,5,fast delivery and great packaging.,positive
22773,4,fast delivery and great packaging.,positive
22774,5,great value for money.,positive
22775,3,average experience overall.,neutral
22776,4,"amazing experience, highly recommend!",positive
22777,4,"amazing experience, highly recommend!",positive
22778,5,excellent product! exceeded expectations.,positive
22779,1,late delivery and poor packaging.,negative
22780,2,customer service was unhelpful.,negative
22781,4,very satisfied with the quality.,positive
22782,1,customer service was unhelpful.,negative
22783,3,neutral about the quality.,neutral
22784,3,neutral about the quality.,neutral
22785,3,neutral about the quality.,neutral
22786,1,late delivery and poor packaging.,negative
22787,4,very satisfied with the quality.,positive
22788,2,very disappointed with the quality.,negative
22789,1,late delivery and poor packaging.,negative
22790,3,average experience overall.,neutral
22791,1,late delivery and poor packaging.,negative
22792,2,not worth the price.,negative
22793,5,excellent product! exceeded expectations.,positive
22794,1,product stopped working after few days.,negative
22795,1,late delivery and poor packaging.,negative
22796,2,late delivery and poor packaging.,negative
22797,2,very disappointed with the quality.,negative
22798,3,"delivery was fine, product is decent.",neutral
22799,2,product stopped working after few days.,negative
22800,3,"delivery was fine, product is decent.",neutral
22801,1,very disappointed with the quality.,negative
22802,2,late delivery and poor packaging.,negative
22803,2,very disappointed with the quality.,negative
22804,4,very satisfied with the quality.,positive
22805,1,not worth the price.,negative
22806,2,customer service was unhelpful.,negative
22807,4,excellent product! exceeded expectations.,positive
22808,4,great value for money.,positive
22809,2,customer service was unhelpful.,negative
22810,2,very disappointed with the quality.,negative
22811,5,great value for money.,positive
22812,1,customer service was unhelpful.,negative
22813,5,great value for money.,positive
22814,2,not worth the price.,negative
22815,2,product stopped working after few days.,negative
22816,5,very satisfied with the quality.,positive
22817,5,fast delivery and great packaging.,positive
22818,4,very satisfied with the quality.,positive
22819,1,late delivery and poor packaging.,negative
22820,4,very satisfied with the quality.,positive
22821,5,very satisfied with the quality.,positive
22822,1,not worth the price.,negative
22823,5,great value for money.,positive
22824,1,very disappointed with the quality.,negative
22825,3,"product is okay, nothing special.",neutral
22826,4,fast delivery and great packaging.,positive
22827,2,very disappointed with the quality.,negative
22828,4,"amazing experience, highly recommend!",positive
22829,2,customer service was unhelpful.,negative
22830,3,"delivery was fine, product is decent.",neutral
22831,1,very disappointed with the quality.,negative
22832,5,excellent product! exceeded expectations.,positive
22833,2,not worth the price.,negative
22834,5,excellent product! exceeded expectations.,positive
22835,2,not worth the price.,negative
22836,1,product stopped working after few days.,negative
22837,2,not worth the price.,negative
22838,2,very disappointed with the quality.,negative
22839,4,"amazing experience, highly recommend!",positive
22840,5,fast delivery and great packaging.,positive
22841,4,great value for money.,positive
22842,5,fast delivery and great packaging.,positive
22843,5,fast delivery and great packaging.,positive
22844,2,not worth the price.,negative
22845,5,great value for money.,positive
22846,5,great value for money.,positive
22847,5,great value for money.,positive
22848,4,very satisfied with the quality.,positive
22849,5,excellent product! exceeded expectations.,positive
22850,3,"product is okay, nothing special.",neutral
22851,4,excellent product! exceeded expectations.,positive
22852,4,fast delivery and great packaging.,positive
22853,5,fast delivery and great packaging.,positive
22854,2,not worth the price.,negative
22855,1,not worth the price.,negative
22856,3,neutral about the quality.,neutral
22857,5,fast delivery and great packaging.,positive
22858,3,"product is okay, nothing special.",neutral
22859,2,late delivery and poor packaging.,negative
22860,2,customer service was unhelpful.,negative
22861,4,"amazing experience, highly recommend!",positive
22862,1,customer service was unhelpful.,negative
22863,5,great value for money.,positive
22864,3,neutral about the quality.,neutral
22865,4,fast delivery and great packaging.,positive
22866,1,product stopped working after few days.,negative
22867,5,great value for money.,positive
22868,4,very satisfied with the quality.,positive
22869,1,not worth the price.,negative
22870,5,fast delivery and great packaging.,positive
22871,3,neutral about the quality.,neutral
22872,4,very satisfied with the quality.,positive
22873,4,fast delivery and great packaging.,positive
22874,3,average experience overall.,neutral
22875,2,very disappointed with the quality.,negative
22876,3,neutral about the quality.,neutral
22877,5,very satisfied with the quality.,positive
22878,4,excellent product! exceeded expectations.,positive
22879,1,not worth the price.,negative
22880,5,fast delivery and great packaging.,positive
22881,3,"product is okay, nothing special.",neutral
22882,5,excellent product! exceeded expectations.,positive
22883,1,customer service was unhelpful.,negative
22884,4,very satisfied with the quality.,positive
22885,1,late delivery and poor packaging.,negative
22886,3,"product is okay, nothing special.",neutral
22887,4,"amazing experience, highly recommend!",positive
22888,2,late delivery and poor packaging.,negative
22889,1,product stopped working after few days.,negative
22890,1,very disappointed with the quality.,negative
22891,2,very disappointed with the quality.,negative
22892,1,late delivery and poor packaging.,negative
22893,5,great value for money.,positive
22894,2,not worth the price.,negative
22895,4,fast delivery and great packaging.,positive
22896,1,late delivery and poor packaging.,negative
22897,5,great value for money.,positive
22898,4,excellent product! exceeded expectations.,positive
22899,3,average experience overall.,neutral
22900,1,not worth the price.,negative
22901,3,neutral about the quality.,neutral
22902,5,fast delivery and great packaging.,positive
22903,4,"amazing experience, highly recommend!",positive
22904,2,not worth the price.,negative
22905,1,customer service was unhelpful.,negative
22906,5,"amazing experience, highly recommend!",positive
22907,5,fast delivery and great packaging.,positive
22908,1,product stopped working after few days.,negative
22909,1,very disappointed with the quality.,negative
22910,1,very disappointed with the quality.,negative
22911,5,fast delivery and great packaging.,positive
22912,4,great value for money.,positive
22913,3,average experience overall.,neutral
22914,4,excellent product! exceeded expectations.,positive
22915,2,very disappointed with the quality.,negative
22916,1,late delivery and poor packaging.,negative
22917,5,great value for money.,positive
22918,5,"amazing experience, highly recommend!",positive
22919,2,product stopped working after few days.,negative
22920,4,"amazing experience, highly recommend!",positive
22921,5,excellent product! exceeded expectations.,positive
22922,3,"delivery was fine, product is decent.",neutral
22923,1,customer service was unhelpful.,negative
22924,4,excellent product! exceeded expectations.,positive
22925,3,"delivery was fine, product is decent.",neutral
22926,4,very satisfied with the quality.,positive
22927,4,very satisfied with the quality.,positive
22928,1,not worth the price.,negative
22929,5,great value for money.,positive
22930,5,fast delivery and great packaging.,positive
22931,2,not worth the price.,negative
22932,5,very satisfied with the quality.,positive
22933,4,"amazing experience, highly recommend!",positive
22934,3,"delivery was fine, product is decent.",neutral
22935,4,excellent product! exceeded expectations.,positive
22936,3,works fine but could be better.,neutral
22937,5,fast delivery and great packaging.,positive
22938,5,excellent product! exceeded expectations.,positive
22939,3,neutral about the quality.,neutral
22940,1,very disappointed with the quality.,negative
22941,5,excellent product! exceeded expectations.,positive
22942,5,great value for money.,positive
22943,4,excellent product! exceeded expectations.,positive
22944,5,excellent product! exceeded expectations.,positive
22945,4,great value for money.,positive
22946,3,average experience overall.,neutral
22947,3,"product is okay, nothing special.",neutral
22948,3,"delivery was fine, product is decent.",neutral
22949,1,customer service was unhelpful.,negative
22950,4,fast delivery and great packaging.,positive
22951,1,not worth the price.,negative
22952,4,fast delivery and great packaging.,positive
22953,4,excellent product! exceeded expectations.,positive
22954,5,"amazing experience, highly recommend!",positive
22955,2,product stopped working after few days.,negative
22956,4,"amazing experience, highly recommend!",positive
22957,2,product stopped working after few days.,negative
22958,5,very satisfied with the quality.,positive
22959,2,product stopped working after few days.,negative
22960,2,product stopped working after few days.,negative
22961,1,late delivery and poor packaging.,negative
22962,3,"product is okay, nothing special.",neutral
22963,1,late delivery and poor packaging.,negative
22964,5,great value for money.,positive
22965,4,fast delivery and great packaging.,positive
22966,4,fast delivery and great packaging.,positive
22967,5,fast delivery and great packaging.,positive
22968,4,"amazing experience, highly recommend!",positive
22969,2,very disappointed with the quality.,negative
22970,3,"delivery was fine, product is decent.",neutral
22971,1,not worth the price.,negative
22972,3,"delivery was fine, product is decent.",neutral
22973,4,fast delivery and great packaging.,positive
22974,1,not worth the price.,negative
22975,4,excellent product! exceeded expectations.,positive
22976,4,great value for money.,positive
22977,2,product stopped working after few days.,negative
22978,3,"product is okay, nothing special.",neutral
22979,2,not worth the price.,negative
22980,5,fast delivery and great packaging.,positive
22981,3,average experience overall.,neutral
22982,3,"delivery was fine, product is decent.",neutral
22983,2,very disappointed with the quality.,negative
22984,3,average experience overall.,neutral
22985,3,"delivery was fine, product is decent.",neutral
22986,3,average experience overall.,neutral
22987,4,excellent product! exceeded expectations.,positive
22988,5,"amazing experience, highly recommend!",positive
22989,3,neutral about the quality.,neutral
22990,3,"product is okay, nothing special.",neutral
22991,5,excellent product! exceeded expectations.,positive
22992,3,average experience overall.,neutral
22993,3,average experience overall.,neutral
22994,2,customer service was unhelpful.,negative
22995,4,fast delivery and great packaging.,positive
22996,5,"amazing experience, highly recommend!",positive
22997,4,fast delivery and great packaging.,positive
22998,4,fast delivery and great packaging.,positive
22999,5,fast delivery and great packaging.,positive
23000,1,very disappointed with the quality.,negative
23001,2,not worth the price.,negative
23002,1,product stopped working after few days.,negative
23003,5,"amazing experience, highly recommend!",positive
23004,3,works fine but could be better.,neutral
23005,4,very satisfied with the quality.,positive
23006,4,great value for money.,positive
23007,5,great value for money.,positive
23008,2,late delivery and poor packaging.,negative
23009,2,not worth the price.,negative
23010,1,not worth the price.,negative
23011,5,"amazing experience, highly recommend!",positive
23012,4,excellent product! exceeded expectations.,positive
23013,3,works fine but could be better.,neutral
23014,1,late delivery and poor packaging.,negative
23015,4,great value for money.,positive
23016,3,average experience overall.,neutral
23017,5,fast delivery and great packaging.,positive
23018,5,fast delivery and great packaging.,positive
23019,1,product stopped working after few days.,negative
23020,3,average experience overall.,neutral
23021,4,very satisfied with the quality.,positive
23022,1,not worth the price.,negative
23023,5,"amazing experience, highly recommend!",positive
23024,3,neutral about the quality.,neutral
23025,5,excellent product! exceeded expectations.,positive
23026,1,very disappointed with the quality.,negative
23027,2,not worth the price.,negative
23028,5,excellent product! exceeded expectations.,positive
23029,2,not worth the price.,negative
23030,3,average experience overall.,neutral
23031,1,late delivery and poor packaging.,negative
23032,2,not worth the price.,negative
23033,1,product stopped working after few days.,negative
23034,3,works fine but could be better.,neutral
23035,5,"amazing experience, highly recommend!",positive
23036,1,very disappointed with the quality.,negative
23037,1,customer service was unhelpful.,negative
23038,2,late delivery and poor packaging.,negative
23039,5,"amazing experience, highly recommend!",positive
23040,2,product stopped working after few days.,negative
23041,2,product stopped working after few days.,negative
23042,4,excellent product! exceeded expectations.,positive
23043,5,fast delivery and great packaging.,positive
23044,3,neutral about the quality.,neutral
23045,2,customer service was unhelpful.,negative
23046,1,customer service was unhelpful.,negative
23047,3,"product is okay, nothing special.",neutral
23048,5,excellent product! exceeded expectations.,positive
23049,4,fast delivery and great packaging.,positive
23050,2,product stopped working after few days.,negative
23051,1,not worth the price.,negative
23052,5,fast delivery and great packaging.,positive
23053,5,great value for money.,positive
23054,2,very disappointed with the quality.,negative
23055,4,very satisfied with the quality.,positive
23056,3,average experience overall.,neutral
23057,1,very disappointed with the quality.,negative
23058,3,works fine but could be better.,neutral
23059,3,"product is okay, nothing special.",neutral
23060,4,fast delivery and great packaging.,positive
23061,2,customer service was unhelpful.,negative
23062,2,very disappointed with the quality.,negative
23063,3,works fine but could be better.,neutral
23064,4,fast delivery and great packaging.,positive
23065,2,not worth the price.,negative
23066,3,neutral about the quality.,neutral
23067,5,"amazing experience, highly recommend!",positive
23068,4,"amazing experience, highly recommend!",positive
23069,3,"product is okay, nothing special.",neutral
23070,3,average experience overall.,neutral
23071,5,fast delivery and great packaging.,positive
23072,4,"amazing experience, highly recommend!",positive
23073,4,excellent product! exceeded expectations.,positive
23074,5,fast delivery and great packaging.,positive
23075,1,customer service was unhelpful.,negative
23076,3,neutral about the quality.,neutral
23077,5,fast delivery and great packaging.,positive
23078,1,not worth the price.,negative
23079,2,customer service was unhelpful.,negative
23080,1,late delivery and poor packaging.,negative
23081,5,very satisfied with the quality.,positive
23082,2,very disappointed with the quality.,negative
23083,1,customer service was unhelpful.,negative
23084,3,average experience overall.,neutral
23085,5,fast delivery and great packaging.,positive
23086,4,excellent product! exceeded expectations.,positive
23087,1,customer service was unhelpful.,negative
23088,4,great value for money.,positive
23089,2,product stopped working after few days.,negative
23090,1,customer service was unhelpful.,negative
23091,5,great value for money.,positive
23092,3,"delivery was fine, product is decent.",neutral
23093,5,very satisfied with the quality.,positive
23094,4,great value for money.,positive
23095,2,customer service was unhelpful.,negative
23096,4,very satisfied with the quality.,positive
23097,2,customer service was unhelpful.,negative
23098,3,neutral about the quality.,neutral
23099,4,excellent product! exceeded expectations.,positive
23100,1,not worth the price.,negative
23101,5,"amazing experience, highly recommend!",positive
23102,3,"product is okay, nothing special.",neutral
23103,5,"amazing experience, highly recommend!",positive
23104,1,customer service was unhelpful.,negative
23105,5,great value for money.,positive
23106,4,fast delivery and great packaging.,positive
23107,5,"amazing experience, highly recommend!",positive
23108,2,product stopped working after few days.,negative
23109,1,very disappointed with the quality.,negative
23110,1,very disappointed with the quality.,negative
23111,4,very satisfied with the quality.,positive
23112,2,late delivery and poor packaging.,negative
23113,1,customer service was unhelpful.,negative
23114,1,product stopped working after few days.,negative
23115,1,late delivery and poor packaging.,negative
23116,5,fast delivery and great packaging.,positive
