id_cliente,calificacion,texto_de_review,opinion
22563,1,product stopped working after few days.,0
22564,5,fast delivery and great packaging.,1
22565,3,neutral about the quality.,0
22566,4,fast delivery and great packaging.,1
22567,2,not worth the price.,0
22568,4,excellent product! exceeded expectations.,1
22569,4,excellent product! exceeded expectations.,1
22570,1,late delivery and poor packaging.,0
22571,3,"product is okay, nothing special.",0
22572,3,works fine but could be better.,0
22573,5,excellent product! exceeded expectations.,1
22574,2,late delivery and poor packaging.,0
22575,2,customer service was unhelpful.,0
22576,4,very satisfied with the quality.,1
22577,2,very disappointed with the quality.,0
22578,3,works fine but could be better.,0
22579,2,late delivery and poor packaging.,0
22580,2,very disappointed with the quality.,0
22581,5,excellent product! exceeded expectations.,1
22582,4,excellent product! exceeded expectations.,1
22583,2,customer service was unhelpful.,0
22584,4,very satisfied with the quality.,1
22585,3,neutral about the quality.,0
22586,3,"product is okay, nothing special.",0
22587,1,customer service was unhelpful.,0
22588,5,"amazing experience, highly recommend!",1
22589,1,late delivery and poor packaging.,0
22590,1,late delivery and poor packaging.,0
22591,3,average experience overall.,0
22592,3,"product is okay, nothing special.",0
22593,3,works fine but could be better.,0
22594,5,fast delivery and great packaging.,1
22595,5,very satisfied with the quality.,1
22596,4,"amazing experience, highly recommend!",1
22597,5,very satisfied with the quality.,1
22598,3,"delivery was fine, product is decent.",0
22599,5,very satisfied with the quality.,1
22600,1,not worth the price.,0
22601,3,neutral about the quality.,0
22602,1,product stopped working after few days.,0
22603,4,very satisfied with the quality.,1
22604,4,"amazing experience, highly recommend!",1
22605,3,neutral about the quality.,0
22606,3,"product is okay, nothing special.",0
22607,5,very satisfied with the quality.,1
22608,3,neutral about the quality.,0
22609,5,great value for money.,1
22610,2,not worth the price.,0
22611,5,very satisfied with the quality.,1
22612,1,not worth the price.,0
22613,1,late delivery and poor packaging.,0
22614,3,average experience overall.,0
22615,5,great value for money.,1
22616,2,product stopped working after few days.,0
22617,2,customer service was unhelpful.,0
22618,1,very disappointed with the quality.,0
22619,3,neutral about the quality.,0
22620,5,"amazing experience, highly recommend!",1
22621,2,customer service was unhelpful.,0
22622,3,works fine but could be better.,0
22623,2,not worth the price.,0
22624,2,late delivery and poor packaging.,0
22625,1,not worth the price.,0
22626,4,great value for money.,1
22627,3,average experience overall.,0
22628,5,"amazing experience, highly recommend!",1
22629,2,customer service was unhelpful.,0
22630,2,customer service was unhelpful.,0
22631,4,excellent product! exceeded expectations.,1
22632,5,very satisfied with the quality.,1
22633,1,customer service was unhelpful.,0
22634,3,works fine but could be better.,0
22635,1,not worth the price.,0
22636,2,customer service was unhelpful.,0
22637,1,not worth the price.,0
22638,4,great value for money.,1
22639,4,"amazing experience, highly recommend!",1
22640,4,great value for money.,1
22641,5,great value for money.,1
22642,5,excellent product! exceeded expectations.,1
22643,3,"product is okay, nothing special.",0
22644,5,very satisfied with the quality.,1
22645,1,product stopped working after few days.,0
22646,4,"amazing experience, highly recommend!",1
22647,4,"amazing experience, highly recommend!",1
22648,4,fast delivery and great packaging.,1
22649,2,not worth the price.,0
22650,2,not worth the price.,0
22651,1,customer service was unhelpful.,0
22652,4,very satisfied with the quality.,1
22653,1,customer service was unhelpful.,0
22654,5,great value for money.,1
22655,5,very satisfied with the quality.,1
22656,5,excellent product! exceeded expectations.,1
22657,2,very disappointed with the quality.,0
22658,2,product stopped working after few days.,0
22659,4,"amazing experience, highly recommend!",1
22660,3,"product is okay, nothing special.",0
22661,2,product stopped working after few days.,0
22662,5,very satisfied with the quality.,1
22663,3,neutral about the quality.,0
22664,4,very satisfied with the quality.,1
22665,2,very disappointed with the quality.,0
22666,2,late delivery and poor packaging.,0
22667,5,great value for money.,1
22668,1,not worth the price.,0
22669,3,"delivery was fine, product is decent.",0
22670,5,"amazing experience, highly recommend!",1
22671,5,excellent product! exceeded expectations.,1
22672,4,"amazing experience, highly recommend!",1
22673,1,product stopped working after few days.,0
22674,5,excellent product! exceeded expectations.,1
22675,2,very disappointed with the quality.,0
22676,1,not worth the price.,0
22677,4,great value for money.,1
22678,3,"product is okay, nothing special.",0
22679,2,customer service was unhelpful.,0
22680,5,great value for money.,1
22681,4,excellent product! exceeded expectations.,1
22682,4,fast delivery and great packaging.,1
22683,1,product stopped working after few days.,0
22684,2,late delivery and poor packaging.,0
22685,3,"delivery was fine, product is decent.",0
22686,2,customer service was unhelpful.,0
22687,3,"delivery was fine, product is decent.",0
22688,1,very disappointed with the quality.,0
22689,4,very satisfied with the quality.,1
22690,1,not worth the price.,0
22691,4,great value for money.,1
22692,2,customer service was unhelpful.,0
22693,5,"amazing experience, highly recommend!",1
22694,3,works fine but could be better.,0
22695,2,very disappointed with the quality.,0
22696,5,very satisfied with the quality.,1
22697,4,excellent product! exceeded expectations.,1
22698,5,"amazing experience, highly recommend!",1
22699,1,not worth the price.,0
22700,1,product stopped working after few days.,0
22701,5,excellent product! exceeded expectations.,1
22702,2,very disappointed with the quality.,0
22703,4,very satisfied with the quality.,1
22704,1,very disappointed with the quality.,0
22705,1,customer service was unhelpful.,0
22706,2,product stopped working after few days.,0
22707,5,excellent product! exceeded expectations.,1
22708,4,great value for money.,1
22709,1,product stopped working after few days.,0
22710,3,neutral about the quality.,0
22711,2,product stopped working after few days.,0
22712,5,excellent product! exceeded expectations.,1
22713,1,very disappointed with the quality.,0
22714,1,not worth the price.,0
22715,2,product stopped working after few days.,0
22716,4,excellent product! exceeded expectations.,1
22717,4,very satisfied with the quality.,1
22718,5,fast delivery and great packaging.,1
22719,5,fast delivery and great packaging.,1
22720,1,product stopped working after few days.,0
22721,2,not worth the price.,0
22722,5,very satisfied with the quality.,1
22723,3,"product is okay, nothing special.",0
22724,4,excellent product! exceeded expectations.,1
22725,4,great value for money.,1
22726,2,very disappointed with the quality.,0
22727,3,"product is okay, nothing special.",0
22728,3,neutral about the quality.,0
22729,5,very satisfied with the quality.,1
22730,1,customer service was unhelpful.,0
22731,1,product stopped working after few days.,0
22732,4,excellent product! exceeded expectations.,1
22733,4,fast delivery and great packaging.,1
22734,3,neutral about the quality.,0
22735,3,average experience overall.,0
22736,1,customer service was unhelpful.,0
22737,2,customer service was unhelpful.,0
22738,3,works fine but could be better.,0
22739,1,late delivery and poor packaging.,0
22740,5,very satisfied with the quality.,1
22741,5,great value for money.,1
22742,5,excellent product! exceeded expectations.,1
22743,4,excellent product! exceeded expectations.,1
22744,4,"amazing experience, highly recommend!",1
22745,2,customer service was unhelpful.,0
22746,1,customer service was unhelpful.,0
22747,4,fast delivery and great packaging.,1
22748,2,late delivery and poor packaging.,0
22749,5,fast delivery and great packaging.,1
22750,4,great value for money.,1
22751,2,late delivery and poor packaging.,0
22752,1,not worth the price.,0
22753,2,customer service was unhelpful.,0
22754,5,"amazing experience, highly recommend!",1
22755,5,very satisfied with the quality.,1
22756,4,very satisfied with the quality.,1
22757,4,"amazing experience, highly recommend!",1
22758,2,customer service was unhelpful.,0
22759,2,customer service was unhelpful.,0
22760,5,"amazing experience, highly recommend!",1
22761,3,average experience overall.,0
22762,4,very satisfied with the quality.,1
22763,5,"amazing experience, highly recommend!",1
22764,5,"amazing experience, highly recommend!",1
22765,4,excellent product! exceeded expectations.,1
22766,4,fast delivery and great packaging.,1
22767,4,great value for money.,1
22768,5,excellent product! exceeded expectations.,1
22769,4,fast delivery and great packaging.,1
22770,5,excellent product! exceeded expectations.,1
22771,5,great value for money.,1
22772,5,fast delivery and great packaging.,1
22773,4,fast delivery and great packaging.,1
22774,5,great value for money.,1
22775,3,average experience overall.,0
22776,4,"amazing experience, highly recommend!",1
22777,4,"amazing experience, highly recommend!",1
22778,5,excellent product! exceeded expectations.,1
22779,1,late delivery and poor packaging.,0
22780,2,customer service was unhelpful.,0
22781,4,very satisfied with the quality.,1
22782,1,customer service was unhelpful.,0
22783,3,neutral about the quality.,0
22784,3,neutral about the quality.,0
22785,3,neutral about the quality.,0
22786,1,late delivery and poor packaging.,0
22787,4,very satisfied with the quality.,1
22788,2,very disappointed with the quality.,0
22789,1,late delivery and poor packaging.,0
22790,3,average experience overall.,0
22791,1,late delivery and poor packaging.,0
22792,2,not worth the price.,0
22793,5,excellent product! exceeded expectations.,1
22794,1,product stopped working after few days.,0
22795,1,late delivery and poor packaging.,0
22796,2,late delivery and poor packaging.,0
22797,2,very disappointed with the quality.,0
22798,3,"delivery was fine, product is decent.",0
22799,2,product stopped working after few days.,0
22800,3,"delivery was fine, product is decent.",0
22801,1,very disappointed with the quality.,0
22802,2,late delivery and poor packaging.,0
22803,2,very disappointed with the quality.,0
22804,4,very satisfied with the quality.,1
22805,1,not worth the price.,0
22806,2,customer service was unhelpful.,0
22807,4,excellent product! exceeded expectations.,1
22808,4,great value for money.,1
22809,2,customer service was unhelpful.,0
22810,2,very disappointed with the quality.,0
22811,5,great value for money.,1
22812,1,customer service was unhelpful.,0
22813,5,great value for money.,1
22814,2,not worth the price.,0
22815,2,product stopped working after few days.,0
22816,5,very satisfied with the quality.,1
22817,5,fast delivery and great packaging.,1
22818,4,very satisfied with the quality.,1
22819,1,late delivery and poor packaging.,0
22820,4,very satisfied with the quality.,1
22821,5,very satisfied with the quality.,1
22822,1,not worth the price.,0
22823,5,great value for money.,1
22824,1,very disappointed with the quality.,0
22825,3,"product is okay, nothing special.",0
22826,4,fast delivery and great packaging.,1
22827,2,very disappointed with the quality.,0
22828,4,"amazing experience, highly recommend!",1
22829,2,customer service was unhelpful.,0
22830,3,"delivery was fine, product is decent.",0
22831,1,very disappointed with the quality.,0
22832,5,excellent product! exceeded expectations.,1
22833,2,not worth the price.,0
22834,5,excellent product! exceeded expectations.,1
22835,2,not worth the price.,0
22836,1,product stopped working after few days.,0
22837,2,not worth the price.,0
22838,2,very disappointed with the quality.,0
22839,4,"amazing experience, highly recommend!",1
22840,5,fast delivery and great packaging.,1
22841,4,great value for money.,1
22842,5,fast delivery and great packaging.,1
22843,5,fast delivery and great packaging.,1
22844,2,not worth the price.,0
22845,5,great value for money.,1
22846,5,great value for money.,1
22847,5,great value for money.,1
22848,4,very satisfied with the quality.,1
22849,5,excellent product! exceeded expectations.,1
22850,3,"product is okay, nothing special.",0
22851,4,excellent product! exceeded expectations.,1
22852,4,fast delivery and great packaging.,1
22853,5,fast delivery and great packaging.,1
22854,2,not worth the price.,0
22855,1,not worth the price.,0
22856,3,neutral about the quality.,0
22857,5,fast delivery and great packaging.,1
22858,3,"product is okay, nothing special.",0
22859,2,late delivery and poor packaging.,0
22860,2,customer service was unhelpful.,0
22861,4,"amazing experience, highly recommend!",1
22862,1,customer service was unhelpful.,0
22863,5,great value for money.,1
22864,3,neutral about the quality.,0
22865,4,fast delivery and great packaging.,1
22866,1,product stopped working after few days.,0
22867,5,great value for money.,1
22868,4,very satisfied with the quality.,1
22869,1,not worth the price.,0
22870,5,fast delivery and great packaging.,1
22871,3,neutral about the quality.,0
22872,4,very satisfied with the quality.,1
22873,4,fast delivery and great packaging.,1
22874,3,average experience overall.,0
22875,2,very disappointed with the quality.,0
22876,3,neutral about the quality.,0
22877,5,very satisfied with the quality.,1
22878,4,excellent product! exceeded expectations.,1
22879,1,not worth the price.,0
22880,5,fast delivery and great packaging.,1
22881,3,"product is okay, nothing special.",0
22882,5,excellent product! exceeded expectations.,1
22883,1,customer service was unhelpful.,0
22884,4,very satisfied with the quality.,1
22885,1,late delivery and poor packaging.,0
22886,3,"product is okay, nothing special.",0
22887,4,"amazing experience, highly recommend!",1
22888,2,late delivery and poor packaging.,0
22889,1,product stopped working after few days.,0
22890,1,very disappointed with the quality.,0
22891,2,very disappointed with the quality.,0
22892,1,late delivery and poor packaging.,0
22893,5,great value for money.,1
22894,2,not worth the price.,0
22895,4,fast delivery and great packaging.,1
22896,1,late delivery and poor packaging.,0
22897,5,great value for money.,1
22898,4,excellent product! exceeded expectations.,1
22899,3,average experience overall.,0
22900,1,not worth the price.,0
22901,3,neutral about the quality.,0
22902,5,fast delivery and great packaging.,1
22903,4,"amazing experience, highly recommend!",1
22904,2,not worth the price.,0
22905,1,customer service was unhelpful.,0
22906,5,"amazing experience, highly recommend!",1
22907,5,fast delivery and great packaging.,1
22908,1,product stopped working after few days.,0
22909,1,very disappointed with the quality.,0
22910,1,very disappointed with the quality.,0
22911,5,fast delivery and great packaging.,1
22912,4,great value for money.,1
22913,3,average experience overall.,0
22914,4,excellent product! exceeded expectations.,1
22915,2,very disappointed with the quality.,0
22916,1,late delivery and poor packaging.,0
22917,5,great value for money.,1
22918,5,"amazing experience, highly recommend!",1
22919,2,product stopped working after few days.,0
22920,4,"amazing experience, highly recommend!",1
22921,5,excellent product! exceeded expectations.,1
22922,3,"delivery was fine, product is decent.",0
22923,1,customer service was unhelpful.,0
22924,4,excellent product! exceeded expectations.,1
22925,3,"delivery was fine, product is decent.",0
22926,4,very satisfied with the quality.,1
22927,4,very satisfied with the quality.,1
22928,1,not worth the price.,0
22929,5,great value for money.,1
22930,5,fast delivery and great packaging.,1
22931,2,not worth the price.,0
22932,5,very satisfied with the quality.,1
22933,4,"amazing experience, highly recommend!",1
22934,3,"delivery was fine, product is decent.",0
22935,4,excellent product! exceeded expectations.,1
22936,3,works fine but could be better.,0
22937,5,fast delivery and great packaging.,1
22938,5,excellent product! exceeded expectations.,1
22939,3,neutral about the quality.,0
22940,1,very disappointed with the quality.,0
22941,5,excellent product! exceeded expectations.,1
22942,5,great value for money.,1
22943,4,excellent product! exceeded expectations.,1
22944,5,excellent product! exceeded expectations.,1
22945,4,great value for money.,1
22946,3,average experience overall.,0
22947,3,"product is okay, nothing special.",0
22948,3,"delivery was fine, product is decent.",0
22949,1,customer service was unhelpful.,0
22950,4,fast delivery and great packaging.,1
22951,1,not worth the price.,0
22952,4,fast delivery and great packaging.,1
22953,4,excellent product! exceeded expectations.,1
22954,5,"amazing experience, highly recommend!",1
22955,2,product stopped working after few days.,0
22956,4,"amazing experience, highly recommend!",1
22957,2,product stopped working after few days.,0
22958,5,very satisfied with the quality.,1
22959,2,product stopped working after few days.,0
22960,2,product stopped working after few days.,0
22961,1,late delivery and poor packaging.,0
22962,3,"product is okay, nothing special.",0
22963,1,late delivery and poor packaging.,0
22964,5,great value for money.,1
22965,4,fast delivery and great packaging.,1
22966,4,fast delivery and great packaging.,1
22967,5,fast delivery and great packaging.,1
22968,4,"amazing experience, highly recommend!",1
22969,2,very disappointed with the quality.,0
22970,3,"delivery was fine, product is decent.",0
22971,1,not worth the price.,0
22972,3,"delivery was fine, product is decent.",0
22973,4,fast delivery and great packaging.,1
22974,1,not worth the price.,0
22975,4,excellent product! exceeded expectations.,1
22976,4,great value for money.,1
22977,2,product stopped working after few days.,0
22978,3,"product is okay, nothing special.",0
22979,2,not worth the price.,0
22980,5,fast delivery and great packaging.,1
22981,3,average experience overall.,0
22982,3,"delivery was fine, product is decent.",0
22983,2,very disappointed with the quality.,0
22984,3,average experience overall.,0
22985,3,"delivery was fine, product is decent.",0
22986,3,average experience overall.,0
22987,4,excellent product! exceeded expectations.,1
22988,5,"amazing experience, highly recommend!",1
22989,3,neutral about the quality.,0
22990,3,"product is okay, nothing special.",0
22991,5,excellent product! exceeded expectations.,1
22992,3,average experience overall.,0
22993,3,average experience overall.,0
22994,2,customer service was unhelpful.,0
22995,4,fast delivery and great packaging.,1
22996,5,"amazing experience, highly recommend!",1
22997,4,fast delivery and great packaging.,1
22998,4,fast delivery and great packaging.,1
22999,5,fast delivery and great packaging.,1
23000,1,very disappointed with the quality.,0
23001,2,not worth the price.,0
23002,1,product stopped working after few days.,0
23003,5,"amazing experience, highly recommend!",1
23004,3,works fine but could be better.,0
23005,4,very satisfied with the quality.,1
23006,4,great value for money.,1
23007,5,great value for money.,1
23008,2,late delivery and poor packaging.,0
23009,2,not worth the price.,0
23010,1,not worth the price.,0
23011,5,"amazing experience, highly recommend!",1
23012,4,excellent product! exceeded expectations.,1
23013,3,works fine but could be better.,0
23014,1,late delivery and poor packaging.,0
23015,4,great value for money.,1
23016,3,average experience overall.,0
23017,5,fast delivery and great packaging.,1
23018,5,fast delivery and great packaging.,1
23019,1,product stopped working after few days.,0
23020,3,average experience overall.,0
23021,4,very satisfied with the quality.,1
23022,1,not worth the price.,0
23023,5,"amazing experience, highly recommend!",1
23024,3,neutral about the quality.,0
23025,5,excellent product! exceeded expectations.,1
23026,1,very disappointed with the quality.,0
23027,2,not worth the price.,0
23028,5,excellent product! exceeded expectations.,1
23029,2,not worth the price.,0
23030,3,average experience overall.,0
23031,1,late delivery and poor packaging.,0
23032,2,not worth the price.,0
23033,1,product stopped working after few days.,0
23034,3,works fine but could be better.,0
23035,5,"amazing experience, highly recommend!",1
23036,1,very disappointed with the quality.,0
23037,1,customer service was unhelpful.,0
23038,2,late delivery and poor packaging.,0
23039,5,"amazing experience, highly recommend!",1
23040,2,product stopped working after few days.,0
23041,2,product stopped working after few days.,0
23042,4,excellent product! exceeded expectations.,1
23043,5,fast delivery and great packaging.,1
23044,3,neutral about the quality.,0
23045,2,customer service was unhelpful.,0
23046,1,customer service was unhelpful.,0
23047,3,"product is okay, nothing special.",0
23048,5,excellent product! exceeded expectations.,1
23049,4,fast delivery and great packaging.,1
23050,2,product stopped working after few days.,0
23051,1,not worth the price.,0
23052,5,fast delivery and great packaging.,1
23053,5,great value for money.,1
23054,2,very disappointed with the quality.,0
23055,4,very satisfied with the quality.,1
23056,3,average experience overall.,0
23057,1,very disappointed with the quality.,0
23058,3,works fine but could be better.,0
23059,3,"product is okay, nothing special.",0
23060,4,fast delivery and great packaging.,1
23061,2,customer service was unhelpful.,0
23062,2,very disappointed with the quality.,0
23063,3,works fine but could be better.,0
23064,4,fast delivery and great packaging.,1
23065,2,not worth the price.,0
23066,3,neutral about the quality.,0
23067,5,"amazing experience, highly recommend!",1
23068,4,"amazing experience, highly recommend!",1
23069,3,"product is okay, nothing special.",0
23070,3,average experience overall.,0
23071,5,fast delivery and great packaging.,1
23072,4,"amazing experience, highly recommend!",1
23073,4,excellent product! exceeded expectations.,1
23074,5,fast delivery and great packaging.,1
23075,1,customer service was unhelpful.,0
23076,3,neutral about the quality.,0
23077,5,fast delivery and great packaging.,1
23078,1,not worth the price.,0
23079,2,customer service was unhelpful.,0
23080,1,late delivery and poor packaging.,0
23081,5,very satisfied with the quality.,1
23082,2,very disappointed with the quality.,0
23083,1,customer service was unhelpful.,0
23084,3,average experience overall.,0
23085,5,fast delivery and great packaging.,1
23086,4,excellent product! exceeded expectations.,1
23087,1,customer service was unhelpful.,0
23088,4,great value for money.,1
23089,2,product stopped working after few days.,0
23090,1,customer service was unhelpful.,0
23091,5,great value for money.,1
23092,3,"delivery was fine, product is decent.",0
23093,5,very satisfied with the quality.,1
23094,4,great value for money.,1
23095,2,customer service was unhelpful.,0
23096,4,very satisfied with the quality.,1
23097,2,customer service was unhelpful.,0
23098,3,neutral about the quality.,0
23099,4,excellent product! exceeded expectations.,1
23100,1,not worth the price.,0
23101,5,"amazing experience, highly recommend!",1
23102,3,"product is okay, nothing special.",0
23103,5,"amazing experience, highly recommend!",1
23104,1,customer service was unhelpful.,0
23105,5,great value for money.,1
23106,4,fast delivery and great packaging.,1
23107,5,"amazing experience, highly recommend!",1
23108,2,product stopped working after few days.,0
23109,1,very disappointed with the quality.,0
23110,1,very disappointed with the quality.,0
23111,4,very satisfied with the quality.,1
23112,2,late delivery and poor packaging.,0
23113,1,customer service was unhelpful.,0
23114,1,product stopped working after few days.,0
23115,1,late delivery and poor packaging.,0
23116,5,fast delivery and great packaging.,1
23117,3,neutral about the quality.,0
23118,1,late delivery and poor packaging.,0
23119,5,fast delivery and great packaging.,1
23120,2,very disappointed with the quality.,0
23121,5,fast delivery and great packaging.,1
23122,4,excellent product! exceeded expectations.,1
23123,2,very disappointed with the quality.,0
23124,5,fast delivery and great packaging.,1
23125,2,not worth the price.,0
23126,5,"amazing experience, highly recommend!",1
23127,1,not worth the price.,0
23128,2,very disappointed with the quality.,0
23129,5,"amazing experience, highly recommend!",1
23130,1,not worth the price.,0
23131,1,customer service was unhelpful.,0
23132,4,excellent product! exceeded expectations.,1
23133,2,not worth the price.,0
23134,3,works fine but could be better.,0
23135,2,very disappointed with the quality.,0
23136,3,"product is okay, nothing special.",0
23137,5,excellent product! exceeded expectations.,1
23138,4,very satisfied with the quality.,1
23139,2,very disappointed with the quality.,0
23140,5,very satisfied with the quality.,1
23141,2,very disappointed with the quality.,0
23142,2,not worth the price.,0
23143,4,great value for money.,1
23144,4,"amazing experience, highly recommend!",1
23145,1,very disappointed with the quality.,0
23146,3,neutral about the quality.,0
23147,3,average experience overall.,0
23148,4,excellent product! exceeded expectations.,1
23149,2,product stopped working after few days.,0
23150,3,"product is okay, nothing special.",0
23151,1,product stopped working after few days.,0
23152,5,very satisfied with the quality.,1
23153,5,great value for money.,1
23154,2,late delivery and poor packaging.,0
23155,2,customer service was unhelpful.,0
23156,5,great value for money.,1
23157,2,product stopped working after few days.,0
23158,4,"amazing experience, highly recommend!",1
23159,5,"amazing experience, highly recommend!",1
23160,5,fast delivery and great packaging.,1
23161,4,very satisfied with the quality.,1
23162,4,great value for money.,1
23163,5,excellent product! exceeded expectations.,1
23164,4,"amazing experience, highly recommend!",1
23165,2,product stopped working after few days.,0
23166,1,customer service was unhelpful.,0
23167,5,great value for money.,1
23168,4,excellent product! exceeded expectations.,1
23169,1,not worth the price.,0
23170,2,customer service was unhelpful.,0
23171,1,late delivery and poor packaging.,0
23172,2,not worth the price.,0
23173,2,product stopped working after few days.,0
23174,2,very disappointed with the quality.,0
23175,5,great value for money.,1
23176,5,fast delivery and great packaging.,1
23177,5,"amazing experience, highly recommend!",1
23178,5,"amazing experience, highly recommend!",1
23179,1,customer service was unhelpful.,0
23180,4,"amazing experience, highly recommend!",1
23181,5,excellent product! exceeded expectations.,1
23182,1,product stopped working after few days.,0
23183,2,customer service was unhelpful.,0
23184,2,not worth the price.,0
23185,3,"delivery was fine, product is decent.",0
23186,1,late delivery and poor packaging.,0
23187,1,very disappointed with the quality.,0
23188,5,excellent product! exceeded expectations.,1
23189,3,average experience overall.,0
23190,1,product stopped working after few days.,0
23191,2,late delivery and poor packaging.,0
23192,4,great value for money.,1
23193,1,not worth the price.,0
23194,3,neutral about the quality.,0
23195,4,excellent product! exceeded expectations.,1
23196,2,very disappointed with the quality.,0
23197,2,not worth the price.,0
23198,3,"delivery was fine, product is decent.",0
23199,4,excellent product! exceeded expectations.,1
23200,2,very disappointed with the quality.,0
23201,5,very satisfied with the quality.,1
23202,2,very disappointed with the quality.,0
23203,3,"delivery was fine, product is decent.",0
23204,1,very disappointed with the quality.,0
23205,4,very satisfied with the quality.,1
23206,3,works fine but could be better.,0
23207,4,great value for money.,1
23208,5,"amazing experience, highly recommend!",1
23209,2,customer service was unhelpful.,0
23210,2,not worth the price.,0
23211,2,customer service was unhelpful.,0
23212,3,"product is okay, nothing special.",0
23213,2,very disappointed with the quality.,0
23214,2,not worth the price.,0
23215,2,late delivery and poor packaging.,0
23216,2,late delivery and poor packaging.,0
23217,1,customer service was unhelpful.,0
23218,3,"product is okay, nothing special.",0
23219,4,very satisfied with the quality.,1
23220,2,product stopped working after few days.,0
23221,4,great value for money.,1
23222,4,fast delivery and great packaging.,1
23223,1,customer service was unhelpful.,0
23224,5,fast delivery and great packaging.,1
23225,2,very disappointed with the quality.,0
23226,3,"product is okay, nothing special.",0
23227,1,product stopped working after few days.,0
23228,4,fast delivery and great packaging.,1
23229,3,"delivery was fine, product is decent.",0
23230,2,product stopped working after few days.,0
23231,3,neutral about the quality.,0
23232,3,"delivery was fine, product is decent.",0
23233,2,not worth the price.,0
23234,3,works fine but could be better.,0
23235,4,very satisfied with the quality.,1
23236,5,great value for money.,1
23237,5,"amazing experience, highly recommend!",1
23238,4,excellent product! exceeded expectations.,1
23239,5,great value for money.,1
23240,2,customer service was unhelpful.,0
23241,4,great value for money.,1
23242,4,very satisfied with the quality.,1
23243,4,"amazing experience, highly recommend!",1
23244,5,great value for money.,1
23245,4,very satisfied with the quality.,1
23246,3,average experience overall.,0
23247,3,neutral about the quality.,0
23248,3,neutral about the quality.,0
23249,2,product stopped working after few days.,0
23250,4,great value for money.,1
23251,5,"amazing experience, highly recommend!",1
23252,3,average experience overall.,0
23253,4,fast delivery and great packaging.,1
23254,3,"product is okay, nothing special.",0
23255,4,excellent product! exceeded expectations.,1
23256,4,very satisfied with the quality.,1
23257,1,late delivery and poor packaging.,0
23258,2,very disappointed with the quality.,0
23259,4,very satisfied with the quality.,1
23260,1,not worth the price.,0
23261,2,very disappointed with the quality.,0
23262,2,late delivery and poor packaging.,0
23263,5,fast delivery and great packaging.,1
23264,2,late delivery and poor packaging.,0
23265,5,great value for money.,1
23266,5,"amazing experience, highly recommend!",1
23267,4,excellent product! exceeded expectations.,1
23268,5,very satisfied with the quality.,1
23269,1,late delivery and poor packaging.,0
23270,4,fast delivery and great packaging.,1
23271,4,excellent product! exceeded expectations.,1
23272,1,product stopped working after few days.,0
23273,4,fast delivery and great packaging.,1
23274,1,late delivery and poor packaging.,0
23275,1,not worth the price.,0
23276,1,customer service was unhelpful.,0
23277,4,very satisfied with the quality.,1
23278,3,average experience overall.,0
23279,2,not worth the price.,0
23280,4,great value for money.,1
23281,1,product stopped working after few days.,0
23282,5,great value for money.,1
23283,1,customer service was unhelpful.,0
23284,2,not worth the price.,0
23285,4,"amazing experience, highly recommend!",1
23286,1,late delivery and poor packaging.,0
23287,2,very disappointed with the quality.,0
23288,2,product stopped working after few days.,0
23289,1,customer service was unhelpful.,0
23290,3,average experience overall.,0
23291,4,"amazing experience, highly recommend!",1
23292,1,very disappointed with the quality.,0
23293,2,product stopped working after few days.,0
23294,5,"amazing experience, highly recommend!",1
23295,4,excellent product! exceeded expectations.,1
23296,4,very satisfied with the quality.,1
23297,1,very disappointed with the quality.,0
23298,4,fast delivery and great packaging.,1
23299,4,"amazing experience, highly recommend!",1
23300,5,fast delivery and great packaging.,1
23301,3,"product is okay, nothing special.",0
23302,4,very satisfied with the quality.,1
23303,3,works fine but could be better.,0
23304,5,fast delivery and great packaging.,1
23305,3,works fine but could be better.,0
23306,4,excellent product! exceeded expectations.,1
23307,3,"product is okay, nothing special.",0
23308,2,late delivery and poor packaging.,0
23309,1,product stopped working after few days.,0
23310,2,customer service was unhelpful.,0
23311,3,average experience overall.,0
23312,5,great value for money.,1
23313,2,customer service was unhelpful.,0
23314,3,"product is okay, nothing special.",0
23315,3,"product is okay, nothing special.",0
23316,3,"product is okay, nothing special.",0
23317,5,very satisfied with the quality.,1
23318,2,very disappointed with the quality.,0
23319,2,late delivery and poor packaging.,0
23320,1,product stopped working after few days.,0
23321,1,late delivery and poor packaging.,0
23322,3,works fine but could be better.,0
23323,1,customer service was unhelpful.,0
23324,4,fast delivery and great packaging.,1
23325,1,product stopped working after few days.,0
23326,5,excellent product! exceeded expectations.,1
23327,2,customer service was unhelpful.,0
23328,2,product stopped working after few days.,0
23329,5,"amazing experience, highly recommend!",1
23330,3,"delivery was fine, product is decent.",0
23331,4,fast delivery and great packaging.,1
23332,5,excellent product! exceeded expectations.,1
23333,3,works fine but could be better.,0
23334,4,"amazing experience, highly recommend!",1
23335,1,late delivery and poor packaging.,0
23336,2,product stopped working after few days.,0
23337,1,product stopped working after few days.,0
23338,5,very satisfied with the quality.,1
23339,5,very satisfied with the quality.,1
23340,1,very disappointed with the quality.,0
23341,3,average experience overall.,0
23342,4,excellent product! exceeded expectations.,1
23343,3,average experience overall.,0
23344,5,excellent product! exceeded expectations.,1
23345,1,customer service was unhelpful.,0
23346,1,customer service was unhelpful.,0
23347,5,very satisfied with the quality.,1
23348,3,works fine but could be better.,0
23349,3,works fine but could be better.,0
23350,2,not worth the price.,0
23351,2,product stopped working after few days.,0
